GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,datadate,fyear,tic,conm,adrr,pddur,upd,at,capx,ceq,csho,gdwl,oiadp,sale,cik,fic,sich,prcc_f
005567,C,01,LC,32678,20898,19630131,E,19901031,1990,HEI,HEICO CORP,,12,3,39.2100,0.5920,30.9490,2.6170,2.0440,1.8690,26.2390,0000046619,USA,3724,8.5000
005567,C,01,LC,32678,20898,19630131,E,19911031,1991,HEI,HEICO CORP,,12,3,37.5340,0.5660,28.8320,2.2340,,2.3700,25.3680,0000046619,USA,3724,11.7500
005568,P,01,LC,23077,20900,19620131,20130531,19900430,1989,KHC,KRAFT HEINZ CO,,12,3,4487.4510,355.3170,1886.3000,253.5180,430.8880,921.9160,6085.6870,0001637459,USA,2030,31.1250
005568,P,01,LC,23077,20900,19620131,20130531,19910430,1990,KHC,KRAFT HEINZ CO,,12,3,4935.3820,345.3340,2274.3250,259.4350,498.0290,1037.1030,6647.1180,0001637459,USA,2030,37.5000
005569,P,01,LU,41444,876,19770729,20070629,19900630,1990,AIH.2,ABLEST INC,,12,3,28.2010,6.0350,20.6330,1.5500,0.0000,4.7530,65.0060,0000046653,USA,1700,20.0000
005569,P,01,LU,41444,876,19770729,20070629,19911231,1991,AIH.2,ABLEST INC,,12,3,32.2840,4.3560,24.5000,2.9050,0.0000,3.8070,70.0820,0000046653,USA,1700,7.0000
005572,C,01,LU,41452,2116,19760709,E,19900228,1989,HELE,HELEN OF TROY LTD,,12,3,99.3940,2.6900,61.8300,5.2440,0.0000,14.5480,118.7920,0000916789,BMU,3634,12.8750
005572,C,01,LU,41452,2116,19760709,E,19910228,1990,HELE,HELEN OF TROY LTD,,12,3,116.6910,1.8400,58.8050,4.4400,0.0000,8.5790,116.8710,0000916789,BMU,3634,9.6250
005574,P,01,LC,27879,20901,19620131,19960318,19900228,1989,HC.,HELENE CURTIS INDS,,12,3,397.7050,49.3190,146.5410,9.6280,0.0000,37.3890,736.0430,0000745142,USA,2844,21.3750
005574,P,01,LC,27879,20901,19620131,19960318,19910228,1990,HC.,HELENE CURTIS INDS,,12,3,466.7300,32.3070,148.6860,9.6800,0.0000,27.1910,867.2880,0000745142,USA,2844,27.0000
005578,C,01,LU,41487,2119,19730131,20051031,19901231,1990,HELX.1,HELIX TECHNOLOGY CORP,,12,3,30.6870,1.2070,19.0930,2.3680,0.0000,1.8370,52.3700,0000046709,USA,3560,7.7500
005578,C,01,LU,41487,2119,19730131,20051031,19911231,1991,HELX.1,HELIX TECHNOLOGY CORP,,12,3,29.0800,1.7790,20.4990,2.3720,0.0000,4.4780,55.7590,0000046709,USA,3560,21.5000
005579,P,01,LU,63992,2117,19790131,19981009,19901231,1990,HCGI.1,HELM CAPITAL GROUP INC,,12,3,90.2110,1.9900,10.5990,27.9800,1.5530,5.4530,226.3190,0000351685,USA,5160,0.2500
005579,P,01,LU,63992,2117,19790131,19981009,19911231,1991,HCGI.1,HELM CAPITAL GROUP INC,,12,3,79.0420,1.9730,2.9490,27.7250,1.0070,-3.3000,223.9960,0000351685,USA,5160,0.1870
005581,P,01,LU,32707,20902,19620702,E,19900930,1990,HP,HELMERICH & PAYNE,,12,3,582.9270,40.8040,479.4850,24.4850,0.0000,28.3830,199.2060,0000046765,USA,1381,30.0000
005581,P,01,LU,32707,20902,19620702,E,19910930,1991,HP,HELMERICH & PAYNE,,12,3,575.1680,99.2560,491.1330,24.4870,0.0000,11.9200,190.4250,0000046765,USA,1381,23.3750
005587,C,01,LU,41583,2173,19810331,19910703,19900630,1990,KIMC,KIMCO ENERGY CORP,,12,3,1.5370,0.1020,0.7450,2.0580,0.0000,-1.1180,0.3630,0000320427,USA,1311,0.3750
005589,P,01,LU,18016,20904,19620131,20081128,19901231,1990,HPC,HERCULES INC,,12,3,3699.6440,272.5910,1941.9890,46.9620,0.0000,235.3830,3199.9320,0000046989,USA,2821,33.6250
005589,P,01,LU,18016,20904,19620131,20081128,19911231,1991,HPC,HERCULES INC,,12,3,3466.7540,214.4690,1918.3870,46.6930,0.0000,263.8210,2928.9400,0000046989,USA,2821,50.2500
005593,P,01,LU,68937,2124,19810130,19911231,19900331,1989,QHHH,HERITAGE ENTERTAINMENT INC,,12,3,44.8450,1.0120,17.8050,8.4580,1.7980,-4.1460,25.1550,0000047016,USA,7830,1.2500
005594,P,01,LU,41663,2209,19790131,20110331,19900731,1990,HRLY,HERLEY INDUSTRIES INC/DE,,12,3,19.1510,0.7250,7.3030,2.9400,1.8550,0.6560,12.7680,0000047035,USA,3812,1.2500
005594,P,01,LU,41663,2209,19790131,20110331,19910731,1991,HRLY,HERLEY INDUSTRIES INC/DE,,12,3,18.1740,0.2040,8.2660,3.0020,1.6800,1.2240,13.6710,0000047035,USA,3812,5.7500
005597,P,01,LC,16600,20906,19620131,E,19901231,1990,HSY,HERSHEY CO,,12,3,2078.8280,179.4080,1243.5370,90.1860,,350.5810,2715.6090,0000047111,USA,2060,37.5000
005597,P,01,LC,16600,20906,19620131,E,19911231,1991,HSY,HERSHEY CO,,12,3,2341.8220,226.0710,1335.2510,90.1860,,390.3020,2899.1650,0000047111,USA,2060,44.3750
005606,P,01,LC,27828,20908,19620131,E,19901031,1990,HPQ,HP INC,,12,3,11395.0000,955.0000,6363.0000,244.0850,,1162.0000,13233.0000,0000047217,USA,3570,26.0000
005606,P,01,LC,27828,20908,19620131,E,19911031,1991,HPQ,HP INC,,12,3,11973.0000,862.0000,7269.0000,251.5470,,1335.0000,14494.0000,0000047217,USA,3570,50.3750
005608,P,01,LU,61567,2130,19721214,E,19901231,1990,HXL,HEXCEL CORP,,12,3,352.8750,23.8000,139.6520,7.0570,0.0000,14.0380,382.7430,0000717605,USA,3460,10.7500
005608,P,01,LU,61567,2130,19721214,E,19911231,1991,HXL,HEXCEL CORP,,12,3,362.0560,14.7280,140.6670,7.1580,0.0000,15.8330,386.5840,0000717605,USA,3460,11.8750
005614,P,01,LC,50382,20909,19760227,19960731,19900531,1989,3HISR,HI-SHEAR INDUSTRIES,,12,3,102.2680,7.8220,60.0710,5.8550,0.0000,0.7470,101.1590,0000047268,USA,3452,11.0000
005614,P,01,LC,50382,20909,19760227,19960731,19910531,1990,3HISR,HI-SHEAR INDUSTRIES,,12,3,74.4530,2.6320,41.5980,5.8550,0.0000,12.0740,104.8730,0000047268,USA,3452,12.5000
005619,P,01,LU,41807,2141,19810130,20051130,19901231,1990,HIB,HIBERNIA CORP  -CL A,,12,3,7357.8480,,366.5270,27.8470,,82.2380,828.6920,0000047288,USA,,6.6250
005619,P,01,LU,41807,2141,19810130,20051130,19911231,1991,HIB,HIBERNIA CORP  -CL A,,12,3,6018.4260,,199.1300,28.2650,,7.6270,690.0240,0000047288,USA,,2.7500
005620,P,01,LU,41815,6994,19840418,19911129,19901231,1990,DBHI,HICKAM (DOW B.) INC,,12,3,17.6540,0.1540,14.3280,2.1890,0.0000,0.3750,13.3260,0000736915,USA,2834,9.7500
005621,C,01,LU,41823,24567,19810130,20040414,19900930,1990,CRAWA,CRAWFORD UNITED CORP,,12,3,6.6880,0.2510,4.8430,0.6100,0.0000,1.2690,10.5310,0000047307,USA,3825,4.2500
005621,C,01,LU,41823,24567,19810130,20040414,19910930,1991,CRAWA,CRAWFORD UNITED CORP,,12,3,7.7910,0.4880,5.3660,0.6100,0.0000,0.9260,11.7060,0000047307,USA,3825,9.2500
005626,C,01,LU,41874,120,19810130,20020228,19900630,1990,HIPC.,HIGH PLAINS CORP,,12,3,27.6720,0.4980,0.9460,2.2680,0.0000,2.3650,20.0680,0000317551,USA,2860,1.7500
005626,C,01,LU,41874,120,19810130,20020228,19910630,1991,HIPC.,HIGH PLAINS CORP,,12,3,28.1580,2.1740,2.4460,2.2680,0.0000,2.8680,23.0620,0000317551,USA,2860,6.0000
005632,C,01,LU,88701,7535,19850509,19920207,19900131,1989,3HIGH,HIGHLAND SUPERSTORES INC,,12,3,339.1980,17.3710,123.0080,18.2580,0.0000,-0.6490,919.7740,0000766003,USA,5731,3.3750
005632,C,01,LU,88701,7535,19850509,19920207,19910131,1990,3HIGH,HIGHLAND SUPERSTORES INC,,12,3,361.2330,12.1870,111.2550,18.2630,0.0000,-8.3660,860.7860,0000766003,USA,5731,1.5000
005639,P,01,LC,52716,20913,19710628,E,19901130,1990,HRC,HILL-ROM HOLDINGS INC,,12,3,1267.7160,,436.4740,36.6110,5.3270,137.4420,1106.5620,0000047518,USA,2590,36.7500
005639,P,01,LC,52716,20913,19710628,E,19911130,1991,HRC,HILL-ROM HOLDINGS INC,,12,3,1532.1600,,490.8230,36.3300,100.6880,157.7870,1198.8740,0000047518,USA,2590,59.5000
005643,P,01,LC,23309,20915,19620131,20071024,19901231,1990,HLT,HILTON WORLDWIDE HOLDINGS,,12,3,1926.7000,188.6000,923.3000,47.5000,0.0000,188.1000,1087.1000,0001585689,USA,7011,37.2500
005643,P,01,LC,23309,20915,19620131,20071024,19911231,1991,HLT,HILTON WORLDWIDE HOLDINGS,,12,3,2186.8000,78.5000,952.8000,47.5000,0.0000,154.5000,1082.4000,0001585689,USA,7011,40.5000
005645,P,01,LU,63618,20917,19811116,19910228,19900630,1990,3HNDL,HINDERLITER INDS INC,,12,3,12.9340,0.4010,-7.2430,3.5040,0.0000,0.3330,13.7630,,USA,3561,0.5000
005649,P,01,LU,50999,20918,19700805,19921130,19901130,1990,HIP,HIPOTRONICS INC,,12,3,19.5160,0.6160,14.6380,2.0420,0.0000,5.1580,26.4320,0000047647,USA,3825,18.0000
005649,P,01,LU,50999,20918,19700805,19921130,19911130,1991,HIP,HIPOTRONICS INC,,12,3,21.9330,1.6970,17.5140,2.0450,0.0000,5.4900,27.4260,0000047647,USA,3825,20.7500
005655,C,01,LC,88720,7932,19851218,19910802,19901231,1990,HDGH,HODGSON HOUSES INC,,12,3,3.6890,0.1650,0.9790,1.1940,0.0000,-1.0740,5.3130,0000047800,USA,2452,0.1250
005660,P,01,LU,42084,5724,19821210,19960329,19900331,1989,HOGN,HOGAN SYSTEMS INC,,12,3,50.8650,1.2590,35.5540,13.0730,0.0000,1.7560,43.4980,0000709139,USA,7372,4.1250
005660,P,01,LU,42084,5724,19821210,19960329,19910331,1990,HOGN,HOGAN SYSTEMS INC,,12,3,59.6660,0.8270,42.5120,13.7620,0.0000,3.3490,50.2600,0000709139,USA,7372,5.1250
005667,P,01,LC,32803,20922,19651130,E,19900731,1990,HFC,HOLLYFRONTIER CORP,,12,3,149.5030,13.8890,21.3710,8.2540,0.0000,41.7720,438.8820,0000048039,USA,2911,26.7500
005667,P,01,LC,32803,20922,19651130,E,19910731,1991,HFC,HOLLYFRONTIER CORP,,12,3,212.0950,53.8990,29.8110,8.2540,0.0000,20.8300,489.3330,0000048039,USA,2911,30.8750
005671,P,01,LC,42140,2227,19721214,20160428,19901231,1990,PNK,PINNACLE ENTERTAINMENT INC,,12,3,59.8180,1.6840,-6.2370,3.9690,0.0000,9.6540,61.6550,0001656239,USA,7948,36.5000
005671,P,01,LC,42140,2227,19721214,20160428,19911231,1991,PNK,PINNACLE ENTERTAINMENT INC,,12,3,70.4460,21.8680,-6.6020,3.9860,0.0000,5.8300,62.1950,0001656239,USA,7948,26.7500
005680,P,01,LC,66181,5085,19810922,E,19900131,1989,HD,HOME DEPOT INC,,12,3,1117.5340,190.2440,512.1290,76.7840,22.0320,184.6490,2758.5350,0000354950,USA,5211,35.1250
005680,P,01,LC,66181,5085,19810922,E,19910131,1990,HD,HOME DEPOT INC,,12,3,1639.5030,398.1050,683.4020,118.0660,21.4000,265.6350,3815.3560,0000354950,USA,5211,43.2500
005681,P,01,LC,66202,5890,19830831,19920410,19901231,1990,HOFD,HOMEFED CORP,,12,3,18259.5000,,799.1790,21.4840,,,,0000833795,USA,,5.0000
005681,P,01,LC,66202,5890,19830831,19920410,19911231,1991,HOFD,HOMEFED CORP,,12,3,13885.0980,,13.5860,21.4840,,,,0000833795,USA,,0.3130
005686,P,01,LU,12319,20926,19620131,20011231,19901231,1990,HM,HOMESTAKE MINING,,12,3,1081.2200,111.7760,806.6120,99.1280,0.0000,-0.5580,482.2920,0000743872,USA,1040,19.2500
005686,P,01,LU,12319,20926,19620131,20011231,19911231,1991,HM,HOMESTAKE MINING,,12,3,927.0930,138.4200,668.6840,99.4740,0.0000,-133.0580,386.9310,0000743872,USA,1040,16.0000
005687,C,01,LC,65955,2190,19800530,19920309,19901231,1990,3DOVRA,DOVER INVESTMENT CP  -CL A,,12,3,2392.2330,0.3390,45.2960,11.2750,16.4320,-0.9410,244.3940,0000048272,USA,6035,0.3750
005687,C,01,LC,65955,2190,19800530,19920309,19911231,1991,3DOVRA,DOVER INVESTMENT CP  -CL A,,12,3,22.4290,0.0000,11.9940,11.2750,0.0000,-23.1230,-21.9950,0000048272,USA,6799,0.1560
005690,P,01,LU,42439,2191,19721214,E,19901231,1990,HNI,HNI CORP,,12,3,276.9840,20.7090,131.6120,32.3850,0.0000,68.2490,663.8960,0000048287,USA,2522,14.5000
005690,P,01,LU,42439,2191,19721214,E,19911231,1991,HNI,HNI CORP,,12,3,280.8930,13.9070,149.5750,32.2090,0.0000,54.4590,607.7100,0000048287,USA,2522,19.2500
005693,P,01,LU,18374,20928,19620131,19991231,19901231,1990,HON.Z,HONEYWELL INC,,12,3,4746.2000,251.5000,1696.9000,70.7810,101.0000,550.8000,6309.1000,0000048305,USA,3822,44.5000
005693,P,01,LU,18374,20928,19620131,19991231,19911231,1991,HON.Z,HONEYWELL INC,,12,3,4806.7000,240.2000,1850.8000,69.8280,102.7000,556.2000,6192.9000,0000048305,USA,3822,65.1250
005697,P,01,LC,42455,7154,19840726,20170501,19901231,1990,HPHWQ,HOOPER HOLMES INC,,12,3,35.0490,0.9960,18.8350,3.0510,6.1770,5.8310,108.2140,0000741815,USA,8090,13.5000
005697,P,01,LC,42455,7154,19840726,20170501,19911231,1991,HPHWQ,HOOPER HOLMES INC,,12,3,52.1680,1.1350,41.1600,4.4620,5.5660,7.1520,131.8730,0000741815,USA,8082,22.2500
005705,P,01,LC,42535,6221,19830727,19921023,19900930,1990,HRZN.1,HORIZON INDUSTRIES INC,,12,3,155.3130,10.4340,55.2030,5.4620,0.0000,4.3870,306.0060,0000720501,USA,2273,4.1250
005705,P,01,LC,42535,6221,19830727,19921023,19910930,1991,HRZN.1,HORIZON INDUSTRIES INC,,12,3,144.9820,5.0450,53.5820,5.4760,0.0000,4.6710,278.3870,0000720501,USA,2273,5.6250
005709,P,01,LU,32870,20932,19620702,E,19901031,1990,HRL,HORMEL FOODS CORP,,12,3,799.4220,34.9880,513.8320,76.6640,47.5870,120.0400,2681.1800,0000048465,USA,2011,14.8750
005709,P,01,LU,32870,20932,19620702,E,19911031,1991,HRL,HORMEL FOODS CORP,,12,3,856.8350,33.6600,583.4080,76.6410,45.4410,133.7050,2836.2220,0000048465,USA,2011,19.5000
005711,C,01,LU,32897,20933,19620702,20041116,19901231,1990,HNVD,HANOVER DIRECT INC,,12,3,233.3300,7.3600,-61.4840,13.9100,9.4260,14.8830,555.7700,0000320333,USA,5961,2.2500
005711,C,01,LU,32897,20933,19620702,20041116,19911231,1991,HNVD,HANOVER DIRECT INC,,12,3,161.9710,1.3200,-113.6320,27.2560,9.0630,-17.1780,623.6500,0000320333,USA,5961,2.1250
005712,P,01,LU,42578,5153,19820129,19960329,19901231,1990,HOSS.,HORNBECK OFFSHORE SVCS  -OLD,,12,3,64.1830,,37.4870,8.7340,0.0000,7.4190,22.8300,0000354359,USA,4400,6.1250
005712,P,01,LU,42578,5153,19820129,19960329,19911231,1991,HOSS.,HORNBECK OFFSHORE SVCS  -OLD,,12,3,62.7400,,37.2450,8.6360,0.0000,2.7150,20.4190,0000354359,USA,4400,3.3750
005714,C,01,LU,42586,6657,19831206,19980312,19901130,1990,HSSI,HOSPITAL STAFFING SVCS INC,,12,3,20.3600,1.0200,13.6000,4.2110,,1.3160,38.5320,0000731625,USA,7363,3.3750
005714,C,01,LU,42586,6657,19831206,19980312,19911130,1991,HSSI,HOSPITAL STAFFING SVCS INC,,12,3,41.8670,1.1270,27.1200,5.4070,,4.7030,90.1210,0000731625,USA,8082,14.5000
005721,P,01,LU,42607,6837,19840207,20001031,19901231,1990,WYNT,WYANT CORP,,12,3,13.4510,0.2220,9.4390,1.6710,0.0000,1.2160,18.9620,0000048569,USA,2670,6.2500
005721,P,01,LU,42607,6837,19840207,20001031,19911231,1991,WYNT,WYANT CORP,,12,3,15.8600,0.4450,10.1490,1.6710,0.0000,0.8710,27.1200,0000048569,USA,2670,5.7500
005723,P,01,LC,54690,20935,19720503,20060407,19901231,1990,HOT,STARWOOD HOTELS&RESORTS WRLD,,12,3,240.9980,1.8680,62.1040,12.1330,0.0000,-11.2980,116.8030,0000316206,USA,6798,1.1250
005723,P,01,LC,54690,20935,19720503,20060407,19911231,1991,HOT,STARWOOD HOTELS&RESORTS WRLD,,12,3,221.9170,4.5510,40.0830,12.1330,0.0000,-2.1500,113.1150,0000316206,USA,6798,0.8750
005726,P,01,LU,44986,20936,19670915,20010831,19901231,1990,0780B,HOUGHTON MIFFLIN CO,,12,3,366.4960,40.2310,209.5040,14.2590,,32.4570,421.6000,0000048638,USA,2731,24.7500
005726,P,01,LU,44986,20936,19670915,20010831,19911231,1991,0780B,HOUGHTON MIFFLIN CO,,12,3,381.7800,41.0370,223.1810,14.2810,,47.3940,466.8010,0000048638,USA,2731,28.5000
005729,P,01,LC,42366,20937,19660131,19960523,19900131,1989,HFAB,HOUSE OF FABRICS INC,,12,3,191.2060,5.8340,110.3460,6.6690,0.0000,21.2820,357.3920,0000315125,USA,5940,17.0000
005729,P,01,LC,42366,20937,19660131,19960523,19910131,1990,HFAB,HOUSE OF FABRICS INC,,12,3,212.4430,8.1130,103.1030,5.7240,0.0000,25.5530,393.4950,0000315125,USA,5940,32.0000
005735,C,01,LC,20124,20938,19620131,20030328,19901231,1990,HBC1,HSBC FINANCE CORP,,12,3,29454.7000,115.5000,1343.9000,35.7980,445.3000,1843.0000,4319.7000,0000354964,USA,6141,32.8750
005735,C,01,LC,20124,20938,19620131,20030328,19911231,1991,HBC1,HSBC FINANCE CORP,,12,3,29982.3000,150.4000,1524.9000,39.7770,491.9000,1491.6000,4593.9000,0000354964,USA,6141,51.2500
005742,P,01,LU,21792,20939,19620131,E,19901231,1990,CNP,CENTERPOINT ENERGY INC,,12,3,11876.6990,399.1060,3646.7570,128.1710,,950.5300,4178.5740,0001130310,USA,4911,36.7500
005742,P,01,LU,21792,20939,19620131,E,19911231,1991,CNP,CENTERPOINT ENERGY INC,,12,3,12028.7970,412.1930,3449.3480,129.5140,,1029.8070,4443.7380,0001130310,USA,4911,44.2500
005747,P,01,LU,65621,20940,19810130,19911231,19901231,1990,7549B,HOUSTON OIL ROYALTY TRUST,,12,3,1.9740,,1.9740,2.4000,0.0000,0.1130,0.4630,0000316245,USA,6792,0.6870
005757,P,01,LU,58886,2177,19721214,20021231,19901231,1990,HWL,HOWELL CORP,,12,3,159.6590,16.6120,52.5720,4.8130,0.0000,10.5440,484.9410,0000745113,USA,5172,12.1250
005757,P,01,LU,58886,2177,19721214,20021231,19911231,1991,HWL,HOWELL CORP,,12,3,149.3190,24.1880,43.3040,4.8050,0.0000,2.2370,478.3250,0000745113,USA,5172,9.3750
005758,P,01,LU,32926,20944,19620702,19970829,19900731,1990,HOW.,HOWELL INDUSTRIES INC,,12,3,27.4680,0.2350,21.9820,0.8970,0.0000,2.0700,43.9020,0000048824,USA,3460,18.7500
005758,P,01,LU,32926,20944,19620702,19970829,19910731,1991,HOW.,HOWELL INDUSTRIES INC,,12,3,28.4330,1.6010,22.6990,0.8970,0.0000,0.9570,36.4670,0000048824,USA,3460,23.1250
005763,P,01,LU,50585,20867,19700518,20030630,19901031,1990,UBA,URSTADT BIDDLE PROPERTIES,,12,3,135.3420,0.0000,112.2690,5.3260,0.0000,5.3280,17.9020,0001029800,USA,6798,10.8750
005763,P,01,LU,50585,20867,19700518,20030630,19911031,1991,UBA,URSTADT BIDDLE PROPERTIES,,12,3,130.7270,0.0000,107.2140,5.2770,0.0000,3.6260,17.1360,0001029800,USA,6798,12.6250
005764,P,01,LC,32942,20945,19620702,E,19901231,1990,HUBB,HUBBELL INC,,12,3,624.7060,27.1650,468.7330,28.1250,14.3890,111.1360,719.5090,0000048898,USA,3640,44.3750
005764,P,01,LC,32942,20945,19620702,E,19911231,1991,HUBB,HUBBELL INC,,12,3,685.3410,23.0630,518.9060,29.6700,34.5540,118.5010,756.1260,0000048898,USA,3640,56.5000
005768,P,01,LU,48135,20948,19690408,19990331,19900630,1990,HGC.1,HUDSON GENERAL CORP,,12,3,101.1010,4.7720,9.2900,1.2330,1.4900,5.0700,129.3750,0000048948,USA,4581,16.7500
005768,P,01,LU,48135,20948,19690408,19990331,19910630,1991,HGC.1,HUDSON GENERAL CORP,,12,3,82.8700,6.1750,13.6290,1.2340,1.4680,6.1850,128.2280,0000048948,USA,4581,19.8750
005772,P,01,LU,44150,20949,19670127,20040813,19901231,1990,HUFCQ,HUFFY CORP,,12,3,291.6840,9.4730,106.7470,8.4760,31.9310,31.4880,516.7440,0000225463,USA,3751,15.1250
005772,P,01,LU,44150,20949,19670127,20040813,19911231,1991,HUFCQ,HUFFY CORP,,12,3,316.5770,21.0740,124.9970,12.9180,32.4160,39.9860,678.9360,0000225463,USA,3751,22.2500
005774,P,01,LC,66587,2232,19721214,20060331,19900131,1989,HUG,HUGHES SUPPLY INC,,12,3,236.2830,10.6640,92.6870,4.6610,,15.1900,529.9260,0000049029,USA,5070,16.7500
005774,P,01,LC,66587,2232,19721214,20060331,19910131,1990,HUG,HUGHES SUPPLY INC,,12,3,220.1250,7.1720,86.5490,4.1770,,7.6000,548.4750,0000049029,USA,5070,12.5000
005777,P,01,LU,42834,2234,19801230,19940131,19901231,1990,HUPH,HUMPHREY INC,,12,3,10.1840,0.3670,3.8710,1.0000,0.0000,0.7680,17.7600,0000049101,USA,3812,4.2500
005777,P,01,LU,42834,2234,19801230,19940131,19911231,1991,HUPH,HUMPHREY INC,,12,3,11.3730,0.4830,4.2650,1.0000,0.0000,1.1080,21.8910,0000049101,USA,3812,3.0000
005782,P,01,LU,62287,2233,19721214,20021231,19901130,1990,HUN.2,HUNT CORP,,12,3,154.3610,6.5820,99.5390,16.0530,18.0520,21.8240,220.0990,0000049146,USA,3950,11.7500
005782,P,01,LU,62287,2233,19721214,20021231,19911130,1991,HUN.2,HUNT CORP,,12,3,151.8240,4.9490,102.3840,16.0950,17.2580,22.7090,228.6220,0000049146,USA,3950,15.0000
005783,P,01,LU,42877,6606,19831122,E,19901231,1990,JBHT,HUNT (JB) TRANSPRT SVCS INC,,12,3,452.7340,121.8590,191.0740,23.0770,0.0000,56.8600,579.8310,0000728535,USA,4213,17.5000
005783,P,01,LU,42877,6606,19831122,E,19911231,1991,JBHT,HUNT (JB) TRANSPRT SVCS INC,,12,3,520.1300,151.7810,215.7610,23.2360,0.0000,59.4250,733.2880,0000728535,USA,4213,30.0000
005786,P,01,LU,42906,2093,19721214,E,19901231,1990,HBAN,HUNTINGTON BANCSHARES,,12,3,11808.7970,,785.5130,58.5610,,268.4580,1255.9120,0000049196,USA,6021,11.1250
005786,P,01,LU,42906,2093,19721214,E,19911231,1991,HBAN,HUNTINGTON BANCSHARES,,12,3,12332.5980,,852.9890,61.4780,,346.3550,1219.3950,0000049196,USA,6021,19.5000
005788,P,01,LU,42922,2235,19800827,E,19901031,1990,HURC,HURCO COS INC,,12,3,72.0170,3.7920,42.2340,5.3250,0.0000,6.2320,94.2700,0000315374,USA,3823,5.7500
005788,P,01,LU,42922,2235,19800827,E,19911031,1991,HURC,HURCO COS INC,,12,3,82.3690,12.4490,42.7580,5.3420,0.0000,1.2510,80.7520,0000315374,USA,3823,10.0000
005791,P,01,LU,88795,7694,19850815,20161031,19900930,1990,HTCH,HUTCHINSON TECHNOLOGY INC,,12,3,64.6690,6.7940,28.8340,3.9480,0.0000,8.5280,122.4440,0000772897,USA,3679,5.8750
005791,P,01,LU,88795,7694,19850815,20161031,19910930,1991,HTCH,HUTCHINSON TECHNOLOGY INC,,12,3,65.9920,17.7470,33.5120,3.9690,0.0000,7.2650,143.2600,0000772897,USA,3679,9.5000
005798,P,01,LU,42981,6158,19830708,20040630,19901231,1990,HYBD,HYCOR BIOMEDICAL INC,,12,3,7.4690,0.7340,6.1280,5.4820,0.0000,1.0310,10.6450,0000719447,USA,2835,4.0000
005798,P,01,LU,42981,6158,19830708,20040630,19911231,1991,HYBD,HYCOR BIOMEDICAL INC,,12,3,22.4390,0.5430,18.0640,8.0460,,0.0220,17.5300,0000719447,USA,2835,6.2500
005802,P,01,LC,43028,5676,19821105,19930531,19901231,1990,SCNYB,SAUCONY INC  -CL B,,12,3,47.9080,0.2840,27.2500,2.7620,0.0000,1.4910,57.3030,0000049401,USA,3021,4.0000
005802,P,01,LC,43028,5676,19821105,19930531,19911231,1991,SCNYB,SAUCONY INC  -CL B,,12,3,48.6150,0.6600,27.1170,2.5430,0.0000,1.5780,57.9870,0000049401,USA,3021,4.5000
005803,P,01,LU,62295,2242,19740131,20000131,19901231,1990,WTR.2,AQUARION CO,,12,3,294.7090,18.3210,90.5030,4.8030,24.4040,16.6480,77.8030,0000049423,USA,4941,21.2500
005803,P,01,LU,62295,2242,19740131,20000131,19911231,1991,WTR.2,AQUARION CO,,12,3,293.8020,17.4540,75.5200,4.8630,11.6560,18.6120,99.8260,0000049423,USA,4941,24.6250
005805,C,01,LU,43036,6266,19780131,19930226,19901231,1990,HFLM,HYDRO FLAME CORP,,12,3,11.4010,0.3020,4.7150,0.6840,0.4140,0.9530,25.4930,0000049438,USA,3433,3.0000
005805,C,01,LU,43036,6266,19780131,19930226,19911231,1991,HFLM,HYDRO FLAME CORP,,12,3,12.7910,0.3240,5.0630,0.6640,0.3610,0.9800,24.7080,0000049438,USA,3433,3.1250
005818,C,01,LU,43167,5921,19830413,20030724,19901231,1990,3HTEK,HYTEK MICROSYSTEMS INC,,12,3,1.6650,0.0680,0.8330,2.7510,0.0000,-2.1020,6.2000,0000715593,USA,3674,0.1560
005818,C,01,LU,43167,5921,19830413,20030724,19911231,1991,3HTEK,HYTEK MICROSYSTEMS INC,,12,3,1.4450,0.0520,0.9430,2.7510,0.0000,0.1090,3.5970,0000715593,USA,3674,0.1250
005823,P,01,LC,57197,20952,19790101,19950926,19901231,1990,ICHP,ICH CORP,,12,3,5493.0230,0.0000,47.5040,48.1820,,131.0180,1870.4690,0000049588,USA,6321,3.2500
005823,P,01,LC,57197,20952,19790101,19950926,19911231,1991,ICHP,ICH CORP,,12,3,5617.5390,0.0000,55.6770,48.1820,,131.8380,1887.6150,0000049588,USA,6321,3.0000
005824,P,01,LC,38973,20953,19630325,20100226,19901231,1990,PAS,PEPSIAMERICAS INC,,12,3,3347.3000,96.4000,808.0000,102.9730,,232.4000,2305.0000,0001084230,USA,2086,18.0000
005824,P,01,LC,38973,20953,19630325,20100226,19911231,1991,PAS,PEPSIAMERICAS INC,,12,3,2123.0000,79.2000,461.9000,106.8370,,274.0000,2393.3000,0001084230,USA,2086,13.3750
005825,P,01,LU,48557,20955,19690618,19941130,19901130,1990,ICN.1,ICN PHARMACEUTICALS  -OLD,,12,3,408.2140,11.3370,12.0820,11.7070,92.2590,32.8220,271.9750,,USA,2834,3.6250
005825,P,01,LU,48557,20955,19690618,19941130,19911231,1991,ICN.1,ICN PHARMACEUTICALS  -OLD,,12,3,575.0860,21.0460,16.4560,12.0600,86.4550,79.5850,460.3650,,USA,2834,18.0000
